u,w,up,wp,ut,wt,error
0.19812988,0.081666656,0.024449807,0.0661217,0.026568,0.068266,0.004262492
0.19812988,0.081666656,0.028049808,0.06544634,0.02877,0.067291,0.0025648512
0.19812988,0.081666656,0.030226897,0.06489024,0.031192,0.06634,0.002414858
0.19812988,0.081666656,0.032876503,0.06426831,0.033765,0.065415,0.0020351857
0.19812988,0.081666656,0.03558157,0.06358592,0.036442,0.064515,0.0017895103
0.19812988,0.081666656,0.03831015,0.06284334,0.039188,0.063639,0.0016735122
0.19812988,0.081666656,0.04104529,0.062043652,0.041981,0.062789,0.0016810596
0.19812988,0.081666656,0.04347993,0.06118435,0.044805,0.061963,0.0021037199
0.19812988,0.081666656,0.045857232,0.060282897,0.047647,0.061162,0.0026688688
0.19812988,0.081666656,0.048419397,0.059356503,0.0505,0.060385,0.0031091012
0.19812988,0.081666656,0.05116571,0.058412462,0.053358,0.059631,0.0034108274
0.19812988,0.081666656,0.05430789,0.05761565,0.056218,0.058901,0.003195461
0.19812988,0.081666656,0.05778281,0.056927893,0.059075,0.058194,0.0025582984
0.19812988,0.081666656,0.06111313,0.056221724,0.061929,0.057509,0.0021031462
0.19812988,0.081666656,0.06423865,0.05550073,0.064778,0.056847,0.0018856153
0.19812988,0.081666656,0.06737314,0.054774933,0.06762,0.056206,0.0016779266
0.19812988,0.081666656,0.0705169,0.054049578,0.070455,0.055587,0.001599323
0.19812988,0.081666656,0.07366912,0.053330492,0.073282,0.054989,0.002045624
0.19812988,0.081666656,0.07683079,0.052623365,0.076102,0.054411,0.0025164224
0.19812988,0.081666656,0.08,0.051933527,0.078914,0.053854,0.0030064695
0.19812988,0.081666656,0.083150074,0.051271383,0.081718,0.053317,0.0034776926
0.19812988,0.081666656,0.08599155,0.050694555,0.084513,0.0528,0.00358399
0.19812988,0.081666656,0.088869646,0.05014329,0.0873,0.052301,0.003727354
0.19812988,0.081666656,0.09176962,0.049620345,0.09008,0.051822,0.0038912743
0.19812988,0.081666656,0.094658986,0.049124524,0.092851,0.051362,0.004045464
0.19812988,0.081666656,0.097535774,0.048656844,0.095615,0.05092,0.0041839294
0.19812988,0.081666656,0.10039888,0.048217863,0.098371,0.050495,0.00430502
0.19812988,0.081666656,0.103249595,0.047807783,0.101119,0.050089,0.0044118166
0.19812988,0.081666656,0.106086984,0.047426432,0.103861,0.0497,0.0044995546
0.19812988,0.081666656,0.10891302,0.04707339,0.106595,0.049328,0.004572626
0.19812988,0.081666656,0.111729994,0.046747908,0.109323,0.048972,0.0046310835
0.19812988,0.081666656,0.11453338,0.046448592,0.112044,0.048633,0.00467379
0.19812988,0.081666656,0.11732976,0.0461742,0.114759,0.048311,0.0047075637
0.19812988,0.081666656,0.120115235,0.04592274,0.117469,0.048004,0.0047274977
0.19812988,0.081666656,0.12289311,0.045692816,0.120173,0.047713,0.004740294
0.19812988,0.081666656,0.12566318,0.04548224,0.122871,0.047437,0.00474694
0.19812988,0.081666656,0.1285295,0.045243938,0.125565,0.047176,0.004896559
0.19812988,0.081666656,0.13145597,0.04499075,0.128255,0.04693,0.00514023
0.19812988,0.081666656,0.13438894,0.04474367,0.130941,0.046699,0.0054032654
0.19812988,0.081666656,0.13736267,0.044478454,0.133623,0.046482,0.0057432167
0.19812988,0.081666656,0.14038248,0.04418958,0.136302,0.046279,0.0061699077
0.19812988,0.081666656,0.14344294,0.043874696,0.138979,0.04609,0.0066792443
0.19812988,0.081666656,0.14653893,0.0435315,0.141653,0.045914,0.007268429
0.19812988,0.081666656,0.14966662,0.043158118,0.144327,0.045752,0.007933505
0.19812988,0.081666656,0.15282066,0.04275295,0.147,0.045603,0.00867071
0.19812988,0.081666656,0.15577765,0.04261521,0.149672,0.045468,0.008958437
0.19812988,0.081666656,0.15857907,0.042704627,0.152346,0.045345,0.00887344
0.19812988,0.081666656,0.16139336,0.042789005,0.155021,0.045234,0.008817356
0.19812988,0.081666656,0.16421027,0.04286818,0.157699,0.045136,0.008779094
0.19812988,0.081666656,0.16705967,0.042815633,0.160379,0.04505,0.008915048
0.19812988,0.081666656,0.16990705,0.042721935,0.163065,0.044976,0.009096112
0.19812988,0.081666656,0.17273118,0.04262598,0.165756,0.044914,0.009263195
0.19812988,0.081666656,0.1755295,0.04252899,0.168454,0.044864,0.009410497
0.19812988,0.081666656,0.17830808,0.042434342,0.17116,0.044825,0.009538744
0.19812988,0.081666656,0.1810744,0.042346686,0.173875,0.044797,0.009649705
0.19812988,0.081666656,0.18382974,0.04226695,0.176602,0.044781,0.009741783
0.19812988,0.081666656,0.18657677,0.042196035,0.179342,0.044776,0.009814732
0.19812988,0.081666656,0.1893201,0.04213492,0.182097,0.044782,0.009870183
0.19812988,0.081666656,0.19206522,0.042084366,0.184869,0.044799,0.009910852
0.19812988,0.081666656,0.19481774,0.04204512,0.187661,0.044826,0.0099376105
0.19812988,0.081666656,0.19758646,0.04201791,0.190476,0.044864,0.00995655
0.19812988,0.081666656,0.20037837,0.04200334,0.193316,0.044913,0.009972036
0.19812988,0.081666656,0.20320429,0.042002,0.196185,0.044973,0.009990297
0.19812988,0.081666656,0.20607351,0.042014413,0.199087,0.045043,0.0100151
0.19812988,0.081666656,0.20899652,0.04204107,0.202026,0.045123,0.010052454
0.19812988,0.081666656,0.21198268,0.04208217,0.205007,0.045214,0.0101075135
0.19812988,0.081666656,0.2150438,0.04213828,0.208036,0.045315,0.010184515
0.19812988,0.081666656,0.2181676,0.042206414,0.211119,0.045427,0.010269191
0.19812988,0.081666656,0.22122324,0.042467453,0.214263,0.045549,0.010041777
0.19812988,0.081666656,0.2243238,0.0427851,0.217477,0.045682,0.009743702
0.19812988,0.081666656,0.22752768,0.043096956,0.22077,0.045826,0.00948672
0.19812988,0.081666656,0.23084992,0.043402147,0.224153,0.045981,0.009275779
0.19812988,0.081666656,0.23435114,0.04367859,0.22764,0.046147,0.009179551
0.19812988,0.081666656,0.23797865,0.043953363,0.231244,0.046324,0.009105291
0.19812988,0.081666656,0.24173124,0.044230685,0.234984,0.046514,0.009030562
0.19812988,0.081666656,0.24561085,0.044511862,0.23888,0.046715,0.008933991
0.19812988,0.081666656,0.24962215,0.044798885,0.242956,0.046929,0.008796271
0.19812988,0.081666656,0.2537656,0.045094006,0.247242,0.047156,0.008585602
0.19812988,0.081666656,0.2580402,0.04539927,0.251772,0.047396,0.008264933
0.19812988,0.081666656,0.26244748,0.045717064,0.256589,0.047652,0.0077934153
0.19812988,0.081666656,0.26698455,0.04604973,0.261741,0.047923,0.0071168095
0.19812988,0.081666656,0.27164793,0.046401367,0.267293,0.048211,0.006164558
0.19812988,0.081666656,0.27712017,0.046713382,0.273319,0.048517,0.005604785
0.19812988,0.081666656,0.28393784,0.04693871,0.279914,0.048844,0.0059291385
0.19812988,0.081666656,0.29107162,0.047384016,0.287197,0.049192,0.0056826137
0.19812988,0.081666656,0.29847258,0.047896072,0.295317,0.049566,0.0048255175
0.19812988,0.081666656,0.3086778,0.04831028,0.304465,0.049967,0.0058695152
0.19812988,0.081666656,0.31888753,0.048746563,0.314886,0.050401,0.005655963
0.19812988,0.081666656,0.33093584,0.04914783,0.326901,0.050872,0.0057590194
0.19812988,0.081666656,0.34355643,0.049549457,0.340932,0.051386,0.0044609644
0.19812988,0.081666656,0.355667,0.04998,0.35754,0.051953,0.0038460158
0.19812988,0.081666656,0.3672488,0.05043765,0.377475,0.052582,0.012370538
0.19812988,0.081666656,0.38016635,0.051209234,0.401742,0.053287,0.023653425
0.19812988,0.081666656,0.40213877,0.054033212,0.431677,0.054088,0.029593032
0.19812988,0.081666656,0.41662267,0.055441666,0.469009,0.055007,0.05282101
0.19812988,0.081666656,0.4866388,0.058287144,0.515811,0.056076,0.031383354
0.19812988,0.081666656,0.56245315,0.060843997,0.574148,0.057335,0.015203845
0.19812988,0.081666656,0.6375164,0.062306356,0.644986,0.058827,0.010948949
0.19812988,0.081666656,0.7106086,0.063745245,0.726068,0.060597,0.018607665
0.19812988,0.081666656,0.78166574,0.06516545,0.809677,0.062668,0.030508712
0.19812988,0.081666656,0.8538876,0.0669302,0.883844,0.065026,0.031860597
0.19812988,0.081666656,0.92862076,0.06878008,0.938953,0.067609,0.011503309
0.19812988,0.081666656,0.96174705,0.070680685,0.973359,0.070332,0.011960626
0.19812988,0.081666656,0.9753295,0.072707355,0.991654,0.073117,0.016734108
0.19812988,0.081666656,0.98787576,0.074716344,0.999698,0.075911,0.01301688
0.19812988,0.081666656,0.9892156,0.0771679,1.00191,0.078681,0.01420746
0.19812988,0.081666656,0.9860478,0.079759456,1.000987,0.081409,0.016588792
0.19812988,0.081666656,0.9838403,0.08224911,0.998413,0.084087,0.016410626
0.19812988,0.081666656,0.9813012,0.08469436,0.994975,0.08671,0.015689418
0.19812988,0.081666656,0.97836006,0.08710038,0.991081,0.089277,0.014897563
0.19812988,0.081666656,0.9750648,0.089467496,0.986943,0.091787,0.0141977
0.19812988,0.081666656,0.9714523,0.0917957,0.982672,0.094241,0.013664983
0.19812988,0.081666656,0.9675619,0.09408518,0.978325,0.096639,0.013316929
0.19812988,0.081666656,0.9634261,0.09633602,0.973933,0.098981,0.013151847
0.19812988,0.081666656,0.9590743,0.098548315,0.969511,0.101269,0.013157338
0.19812988,0.081666656,0.9545346,0.10072221,0.965068,0.103502,0.013313182
0.19812988,0.081666656,0.95086735,0.10282116,0.960608,0.105683,0.012602493
0.19812988,0.081666656,0.94721687,0.10487612,0.956132,0.107811,0.011849999
0.19812988,0.081666656,0.9434317,0.10689354,0.95164,0.109887,0.011201791
0.19812988,0.081666656,0.9395275,0.10887377,0.947133,0.111913,0.010644726
0.19812988,0.081666656,0.935519,0.11081679,0.942609,0.113888,0.010161243
0.19812988,0.081666656,0.9314185,0.11272267,0.938066,0.115814,0.009738855
0.19812988,0.081666656,0.9272378,0.1145913,0.933503,0.117692,0.009365864
0.19812988,0.081666656,0.92298514,0.11642285,0.928918,0.119521,0.00903102
0.19812988,0.081666656,0.918667,0.11821713,0.92431,0.121303,0.008728877
0.19812988,0.081666656,0.9142906,0.119974226,0.919676,0.123039,0.008450173
0.19812988,0.081666656,0.9098594,0.12169401,0.915013,0.124728,0.008187585
0.19812988,0.081666656,0.90537614,0.12337641,0.91032,0.126372,0.007939436
0.19812988,0.081666656,0.90084237,0.12502131,0.905593,0.127972,0.0077013075
0.19812988,0.081666656,0.89625734,0.12662861,0.90083,0.129527,0.007471025
0.19812988,0.081666656,0.8916196,0.12819803,0.896026,0.131038,0.00724636
0.19812988,0.081666656,0.8867777,0.12978679,0.89118,0.132506,0.0071214885
0.19812988,0.081666656,0.88179606,0.13136803,0.886285,0.133932,0.0070529133
0.19812988,0.081666656,0.8767506,0.13291039,0.881339,0.135315,0.0069930404
0.19812988,0.081666656,0.87163574,0.13441333,0.876336,0.136657,0.0069439113
0.19812988,0.081666656,0.8664441,0.13587567,0.871272,0.137957,0.006909251
0.19812988,0.081666656,0.86116934,0.13729677,0.86614,0.139216,0.0068899095
0.19812988,0.081666656,0.85580343,0.13867545,0.860934,0.140435,0.006890133
0.19812988,0.081666656,0.85033506,0.1400108,0.855647,0.141614,0.006915167
0.19812988,0.081666656,0.8447546,0.14130178,0.850271,0.142753,0.006967634
0.19812988,0.081666656,0.83905166,0.14254741,0.844796,0.143852,0.00704892
0.19812988,0.081666656,0.8332125,0.14374655,0.839213,0.144912,0.0071659684
0.19812988,0.081666656,0.827225,0.14489818,0.83351,0.145933,0.007319778
0.19812988,0.081666656,0.8210764,0.14600128,0.827674,0.146914,0.0075103045
0.19812988,0.081666656,0.81475276,0.1470548,0.821689,0.147857,0.007738441
0.19812988,0.081666656,0.8082384,0.14805767,0.815539,0.14876,0.008002952
0.19812988,0.081666656,0.8015204,0.14900891,0.809204,0.149625,0.008299664
0.19812988,0.081666656,0.794584,0.14990765,0.802659,0.15045,0.008617356
0.19812988,0.081666656,0.78741413,0.15075305,0.795878,0.151235,0.008945808
0.19812988,0.081666656,0.77999645,0.15154412,0.788829,0.151981,0.009269446
0.19812988,0.081666656,0.77231747,0.1522803,0.781474,0.152686,0.009562224
0.19812988,0.081666656,0.7643623,0.15296097,0.773766,0.153351,0.009793729
0.19812988,0.081666656,0.75611824,0.15358566,0.76565,0.153973,0.009919077
0.19812988,0.081666656,0.7475731,0.1541539,0.75706,0.154553,0.0098860115
0.19812988,0.081666656,0.7387174,0.15464169,0.747911,0.155088,0.009639919
0.19812988,0.081666656,0.7295423,0.15504295,0.738102,0.155577,0.009093761
0.19812988,0.081666656,0.720031,0.15539302,0.727503,0.156018,0.008096963
0.19812988,0.081666656,0.7101734,0.1556921,0.71595,0.156409,0.006493479
0.19812988,0.081666656,0.6999709,0.15591149,0.70323,0.156745,0.0040926337
0.19812988,0.081666656,0.6894132,0.15606204,0.689066,0.157023,0.001308158
0.19812988,0.081666656,0.6784858,0.15616727,0.673092,0.157237,0.0064635277
0.19812988,0.081666656,0.66718346,0.15622798,0.654815,0.15738,0.013520464
0.19812988,0.081666656,0.63956165,0.1572892,0.633561,0.157444,0.0061554313
0.19812988,0.081666656,0.6099625,0.1584123,0.608404,0.157415,0.0025558323
0.19812988,0.081666656,0.5790804,0.15955275,0.578051,0.157278,0.0033041835
0.19812988,0.081666656,0.5469284,0.16071099,0.540706,0.157011,0.009922415
0.19812988,0.081666656,0.5170943,0.16178495,0.493932,0.156584,0.028363258
0.19812988,0.081666656,0.46460897,0.1593754,0.434648,0.155957,0.03337936
0.19812988,0.081666656,0.38174084,0.15508035,0.35971,0.155077,0.022034183
0.19812988,0.081666656,0.2959639,0.15076433,0.267987,0.153883,0.031095564
0.19812988,0.081666656,0.20763813,0.14631595,0.164678,0.152319,0.048963174
0.19812988,0.081666656,0.11689626,0.14171056,0.064668,0.15037,0.060887694
0.19812988,0.081666656,0.023777645,0.13696508,-0.013808,0.148088,0.048708558
0.19812988,0.081666656,-0.05327459,0.13393116,-0.063037,0.145583,0.021414254
0.19812988,0.081666656,-0.074747905,0.13653395,-0.088413,0.142969,0.020100147
0.19812988,0.081666656,-0.09669502,0.13919905,-0.099266,0.140324,0.0036959276
0.19812988,0.081666656,-0.10369755,0.1390462,-0.102566,0.137693,0.0024847612
0.19812988,0.081666656,-0.10054864,0.13697246,-0.102222,0.135098,0.003547825
0.19812988,0.081666656,-0.097671464,0.13492651,-0.100176,0.132549,0.004882045
0.19812988,0.081666656,-0.09476204,0.13285342,-0.097344,0.130051,0.005384378
0.19812988,0.081666656,-0.09178959,0.13073197,-0.094152,0.127604,0.0054903924
0.19812988,0.081666656,-0.088753924,0.12854707,-0.090798,0.125209,0.005382143
0.19812988,0.081666656,-0.08565284,0.12629081,-0.087376,0.122866,0.005147971
0.19812988,0.081666656,-0.08250384,0.12400424,-0.083929,0.120573,0.0048564
0.19812988,0.081666656,-0.07931034,0.121689156,-0.080478,0.11833,0.004526809
0.19812988,0.081666656,-0.07607709,0.11934755,-0.077032,0.116137,0.004165463
0.19812988,0.081666656,-0.072807446,0.116981,-0.073597,0.113993,0.0037775561
0.19812988,0.081666656,-0.06950541,0.114591315,-0.070175,0.111896,0.0033649057
0.19812988,0.081666656,-0.06617351,0.11217993,-0.066767,0.109846,0.002927415
0.19812988,0.081666656,-0.06281598,0.109748304,-0.063374,0.107842,0.0024643242
0.19812988,0.081666656,-0.059435476,0.10729775,-0.059995,0.105883,0.0019742697
0.19812988,0.081666656,-0.05620255,0.10505883,-0.056632,0.103969,0.0015192777
0.19812988,0.081666656,-0.05297138,0.10282923,-0.053283,0.102098,0.0010428466
0.19812988,0.081666656,-0.049727697,0.10058727,-0.049949,0.100271,0.0005375743
0.19812988,0.081666656,-0.046474148,0.0983338,-0.046629,0.098486,0.00030705333
0.19812988,0.081666656,-0.043212462,0.096069865,-0.043324,0.096742,0.0007836707
0.19812988,0.081666656,-0.03994571,0.093796305,-0.040034,0.095039,0.0013309866
0.19812988,0.081666656,-0.036651928,0.09167675,-0.036758,0.093376,0.0018053241
0.19812988,0.081666656,-0.033299495,0.090340905,-0.033496,0.091753,0.001608599
0.19812988,0.081666656,-0.029961873,0.08902281,-0.030248,0.090168,0.001431318
0.19812988,0.081666656,-0.026641894,0.08772371,-0.027015,0.088621,0.0012703948
0.19812988,0.081666656,-0.023339618,0.08644467,-0.023795,0.087112,0.001122715
0.19812988,0.081666656,-0.020056296,0.08518659,-0.020589,0.085639,0.0009851102
0.19812988,0.081666656,-0.016792703,0.08395056,-0.017397,0.084203,0.0008567367
0.19812988,0.081666656,-0.0135497935,0.082737304,-0.014218,0.082802,0.00073289964
0.19812988,0.081666656,-0.010327745,0.08154767,-0.011053,0.081436,0.0008369237
0.19812988,0.081666656,-0.007126976,0.08038252,-0.007901,0.080104,0.0010525417
0.19812988,0.081666656,-0.003947545,0.07924224,-0.004763,0.078806,0.0012516943
0.19812988,0.081666656,-0.0007889159,0.078127675,-0.001638,0.077541,0.0014357577
0.19812988,0.081666656,0.0023491494,0.077039324,0.001475,0.076308,0.001605476
0.19812988,0.081666656,0.0054658763,0.075977586,0.004574,0.075107,0.0017624618
0.19812988,0.081666656,0.00856347,0.07494309,0.007661,0.073938,0.001907561
0.19812988,0.081666656,0.011640679,0.07393614,0.010735,0.072799,0.0020428244
0.19812988,0.081666656,0.014700603,0.072957195,0.013796,0.071691,0.0021707993
0.19812988,0.081666656,0.017893743,0.071940996,0.016845,0.070612,0.0023777392
0.19812988,0.081666656,0.02108885,0.07094509,0.019882,0.069563,0.0025889408
0.19812988,0.081666656,0.02427752,0.069974266,0.022906,0.068542,0.002803782
0.19812988,0.081666656,0.027471315,0.06896446,0.025919,0.06755,0.002966771
0.19812988,0.081666656,0.030660521,0.0679763,0.028919,0.066585,0.0031328276
0.19812988,0.081666656,0.033846926,0.06701005,0.031908,0.065648,0.0033009797
0.19812988,0.081666656,0.03703172,0.06606593,0.034885,0.064737,0.0034756511
0.19812988,0.081666656,0.040215027,0.065144055,0.03785,0.063852,0.003657084
0.19812988,0.081666656,0.043399822,0.064244695,0.040804,0.062994,0.003846515
0.19812988,0.081666656,0.04658551,0.0633677,0.043747,0.06216,0.004046213
0.19812988,0.081666656,0.04977448,0.0625133,0.046678,0.061352,0.0042577796
0.19812988,0.081666656,0.052965652,0.06168153,0.049599,0.060568,0.004480183
0.19812988,0.081666656,0.056162905,0.060872428,0.052509,0.059808,0.0047183335
0.19812988,0.081666656,0.05936415,0.060086034,0.055408,0.059072,0.0049701855
0.19812988,0.081666656,0.06257196,0.059322186,0.058296,0.058358,0.005240146
0.19812988,0.081666656,0.0657859,0.058580883,0.061175,0.057668,0.005523782
0.19812988,0.081666656,0.06900765,0.057862274,0.064042,0.057,0.0058279224
0.19812988,0.081666656,0.07223691,0.05716587,0.0669,0.056354,0.006148778
0.19812988,0.081666656,0.07547428,0.056491725,0.069748,0.05573,0.006488003
0.19812988,0.081666656,0.07872017,0.05583974,0.072586,0.055126,0.006847907
0.19812988,0.081666656,0.08197327,0.055209763,0.075415,0.054544,0.007224031
0.19812988,0.081666656,0.08523585,0.054601513,0.078234,0.053982,0.007621359
0.19812988,0.081666656,0.08850689,0.054014795,0.081044,0.05344,0.008037683
-0.069472775,0.08849335,-0.05130915,0.08888474,-0.069473,0.088493,0.018555593
-0.069472775,0.08849335,-0.041866805,0.08665626,-0.048416,0.086853,0.0067459345
-0.069472775,0.08849335,-0.031224255,0.08470288,-0.035193,0.085307,0.0045728683
-0.069472775,0.08849335,-0.020966027,0.082847625,-0.026114,0.083829,0.0061293487
-0.069472775,0.08849335,-0.017503504,0.08136336,-0.01937,0.082406,0.0029091388
-0.069472775,0.08849335,-0.01384962,0.07994326,-0.014,0.08103,0.0012371149
-0.069472775,0.08849335,-0.009230245,0.07862191,-0.009462,0.079696,0.0013058456
-0.069472775,0.08849335,-0.0047699995,0.07736213,-0.00544,0.0784,0.0017078738
-0.069472775,0.08849335,-0.0006030388,0.0761617,-0.001746,0.077139,0.0021202613
-0.069472775,0.08849335,0.003222268,0.07501941,0.001737,0.075913,0.0023788535
-0.069472775,0.08849335,0.006313514,0.07388865,0.005079,0.07472,0.0020658649
-0.069472775,0.08849335,0.009331953,0.07270974,0.008326,0.073559,0.001855215
-0.069472775,0.08849335,0.012483906,0.071609944,0.011506,0.07243,0.001797962
