u,w,up,wp,ut,wt
0.79414535,0.030559605,0.2828741,0.051372178,0.229697,0.046248
0.79414535,0.030559605,0.28564835,0.051630273,0.233377,0.046432
0.34568548,0.110615894,-0.037729025,0.085722074,0.345685,0.110616
0.34568548,0.110615894,-0.03632772,0.084348984,0.298955,0.110151
0.34568548,0.110615894,-0.03490138,0.083002575,0.244294,0.109492
0.34568548,0.110615894,-0.03345549,0.081684664,0.184343,0.108617
0.34568548,0.110615894,-0.031979203,0.08039686,0.124318,0.107515
0.34568548,0.110615894,-0.030483723,0.0791412,0.070732,0.106202
0.34568548,0.110615894,-0.02895534,0.07791963,0.028564,0.104716
0.34568548,0.110615894,-0.02740562,0.07673417,-0.000785,0.103109
0.34568548,0.110615894,-0.025820613,0.07558259,-0.019047,0.101432
0.34568548,0.110615894,-0.024206161,0.07446172,-0.029203,0.099725
0.34568548,0.110615894,-0.022550702,0.07337314,-0.034027,0.098015
0.34568548,0.110615894,-0.020870686,0.07231821,-0.035557,0.096319
0.34568548,0.110615894,-0.019148111,0.07129891,-0.035121,0.094648
0.34568548,0.110615894,-0.017383218,0.07031682,-0.033532,0.093007
0.34568548,0.110615894,-0.015581012,0.06937398,-0.031272,0.091401
0.34568548,0.110615894,-0.013733983,0.06847213,-0.028624,0.089829
0.34568548,0.110615894,-0.011845827,0.06761352,-0.025753,0.088294
0.34568548,0.110615894,-0.009904623,0.06679997,-0.022754,0.086794
0.34568548,0.110615894,-0.007918596,0.06603421,-0.019685,0.085331
0.34568548,0.110615894,-0.0058802366,0.06531818,-0.016579,0.083903
0.34568548,0.110615894,-0.003783822,0.06465472,-0.013455,0.082509
0.34568548,0.110615894,-0.0016357899,0.064046115,-0.010326,0.081151
0.34568548,0.110615894,0.000574708,0.06349531,-0.007197,0.079826
0.34568548,0.110615894,0.002845168,0.06300501,-0.004075,0.078535
0.34568548,0.110615894,0.005183816,0.06257862,-0.000961,0.077277
0.34568548,0.110615894,0.007589817,0.062218633,0.002143,0.076051
0.34568548,0.110615894,0.010070205,0.061928876,0.005236,0.074857
0.34568548,0.110615894,0.012607455,0.06169674,0.008317,0.073695
0.34568548,0.110615894,0.015150547,0.061469097,0.011386,0.072562
0.34568548,0.110615894,0.017692327,0.06124113,0.014444,0.07146
0.34568548,0.110615894,0.020234585,0.06101321,0.01749,0.070388
0.34568548,0.110615894,0.022776842,0.060785305,0.020523,0.069345
0.34568548,0.110615894,0.02531755,0.06055689,0.023545,0.06833
0.34568548,0.110615894,0.027859211,0.060328584,0.026554,0.067344
0.34568548,0.110615894,0.03040421,0.06010004,0.029552,0.066385
0.34568548,0.110615894,0.032945156,0.059871234,0.032538,0.065453
0.34568548,0.110615894,0.0354892,0.059642427,0.035512,0.064548
0.34568548,0.110615894,0.0380342,0.05941342,0.038475,0.063669
0.34568548,0.110615894,0.040578365,0.059183933,0.041427,0.062815
0.34568548,0.110615894,0.043118834,0.05895443,0.044367,0.061987
0.34568548,0.110615894,0.045662165,0.058724504,0.047296,0.061184
0.34568548,0.110615894,0.048209906,0.058494613,0.050215,0.060405
0.34568548,0.110615894,0.050754547,0.05826411,0.053122,0.05965
0.34568548,0.110615894,0.053301334,0.0580334,0.056019,0.058919
0.34568548,0.110615894,0.055847645,0.057802107,0.058905,0.058211
0.34568548,0.110615894,0.058397174,0.05757054,0.061781,0.057525
0.34568548,0.110615894,0.06094253,0.057338566,0.064647,0.056862
0.34568548,0.110615894,0.0634948,0.057105962,0.067503,0.05622
0.34568548,0.110615894,0.06604612,0.05687266,0.070349,0.0556
0.34568548,0.110615894,0.06860244,0.056638967,0.073185,0.055002
0.34568548,0.110615894,0.07116079,0.056404527,0.076011,0.054424
0.34568548,0.110615894,0.07371378,0.056169223,0.078828,0.053866
0.34568548,0.110615894,0.07627797,0.055932973,0.081637,0.053328
0.34568548,0.110615894,0.078841925,0.05569588,0.084436,0.052811
0.34568548,0.110615894,0.08141017,0.055457808,0.087226,0.052312
0.34568548,0.110615894,0.083981276,0.055218335,0.090008,0.051832
0.34568548,0.110615894,0.08655584,0.054977328,0.092782,0.051371
0.34568548,0.110615894,0.08913565,0.054734882,0.095547,0.050929
0.34568548,0.110615894,0.091719866,0.05449068,0.098305,0.050504
0.34568548,0.110615894,0.0943104,0.05424462,0.101054,0.050097
0.34568548,0.110615894,0.09690738,0.053996194,0.103797,0.049708
0.34568548,0.110615894,0.099511385,0.05374531,0.106532,0.049335
0.34568548,0.110615894,0.10212457,0.053491667,0.109261,0.048979
0.34568548,0.110615894,0.10474062,0.053234816,0.111983,0.04864
0.34568548,0.110615894,0.107367635,0.052974313,0.114699,0.048317
0.34568548,0.110615894,0.11000502,0.052709866,0.117409,0.04801
0.34568548,0.110615894,0.11265135,0.05244092,0.120113,0.047718
0.34568548,0.110615894,0.11530769,0.052166782,0.122813,0.047442
0.34568548,0.110615894,0.11797601,0.051886976,0.125507,0.047181
0.34568548,0.110615894,0.12066007,0.05160086,0.128197,0.046935
0.34568548,0.110615894,0.12335521,0.05130732,0.130883,0.046703
0.34568548,0.110615894,0.12606907,0.05100578,0.133565,0.046486
0.34568548,0.110615894,0.12880063,0.050695434,0.136245,0.046283
0.34568548,0.110615894,0.13155901,0.050374947,0.138922,0.046093
0.34568548,0.110615894,0.13433695,0.050043486,0.141597,0.045918
0.34568548,0.110615894,0.13714707,0.049699575,0.14427,0.045755
0.34568548,0.110615894,0.139992,0.049341984,0.146943,0.045606
0.34568548,0.110615894,0.14287418,0.04896912,0.149616,0.04547
0.34568548,0.110615894,0.14579344,0.048579194,0.15229,0.045347
0.34568548,0.110615894,0.14873892,0.048183087,0.154965,0.045236
0.34568548,0.110615894,0.1516816,0.047787547,0.157643,0.045138
0.34568548,0.110615894,0.1546238,0.04739246,0.160324,0.045052
0.34568548,0.110615894,0.15757304,0.046997882,0.163009,0.044977
0.34568548,0.110615894,0.16051662,0.046603695,0.1657,0.044915
0.34568548,0.110615894,0.16346997,0.04621028,0.168398,0.044864
0.34568548,0.110615894,0.16641527,0.04581722,0.171104,0.044825
0.34568548,0.110615894,0.16936809,0.045424853,0.173819,0.044798
0.34568548,0.110615894,0.17231715,0.045032877,0.176546,0.044781
0.34568548,0.110615894,0.1752711,0.044641756,0.179286,0.044776
0.34568548,0.110615894,0.17822796,0.04425104,0.18204,0.044782
0.34568548,0.110615894,0.18118542,0.043861263,0.184812,0.044798
0.34568548,0.110615894,0.18414831,0.043471918,0.187604,0.044825
0.34568548,0.110615894,0.18711233,0.043083496,0.190418,0.044863
0.34568548,0.110615894,0.19007945,0.042695723,0.193258,0.044912
0.34568548,0.110615894,0.19305396,0.042308867,0.196127,0.044971
0.34568548,0.110615894,0.19603133,0.04192286,0.199028,0.045041
0.34568548,0.110615894,0.19901323,0.041537635,0.201966,0.045121
0.34568548,0.110615894,0.20200515,0.04115335,0.204947,0.045212
0.34568548,0.110615894,0.20500088,0.040770143,0.207975,0.045313
0.34568548,0.110615894,0.20801067,0.04038796,0.211057,0.045424
0.34568548,0.110615894,0.21102452,0.04000686,0.2142,0.045547
0.34568548,0.110615894,0.21405053,0.039626934,0.217412,0.04568
0.34568548,0.110615894,0.21709132,0.039248094,0.220704,0.045823
0.34568548,0.110615894,0.2201426,0.038870573,0.224085,0.045978
0.34568548,0.110615894,0.22321057,0.038494438,0.227569,0.046144
0.34568548,0.110615894,0.2262919,0.038119562,0.231171,0.046321
0.34568548,0.110615894,0.22939253,0.037746295,0.234908,0.04651
0.34568548,0.110615894,0.23251915,0.037374526,0.238801,0.046711
0.34568548,0.110615894,0.23565912,0.037004337,0.242874,0.046924
0.34568548,0.110615894,0.23882914,0.03663584,0.247156,0.047151
0.34568548,0.110615894,0.24202776,0.03626921,0.251681,0.047391
0.34568548,0.110615894,0.24524999,0.035904437,0.256491,0.047647
0.34568548,0.110615894,0.24851036,0.03554155,0.261637,0.047918
0.34568548,0.110615894,0.25180316,0.03518077,0.26718,0.048205
0.34568548,0.110615894,0.2551422,0.034822285,0.273197,0.048511
0.34568548,0.110615894,0.25851727,0.034466073,0.27978,0.048837
0.34568548,0.110615894,0.2619486,0.034112163,0.287048,0.049185
0.34568548,0.110615894,0.26542687,0.033760943,0.29515,0.049558
0.34568548,0.110615894,0.26896548,0.033412315,0.304276,0.049959
0.34568548,0.110615894,0.27256107,0.033066608,0.31467,0.050392
0.34568548,0.110615894,0.2762313,0.032723792,0.326651,0.050862
0.34568548,0.110615894,0.2799747,0.032384112,0.340639,0.051375
0.34568548,0.110615894,0.2838018,0.03204775,0.357191,0.051941
0.34568548,0.110615894,0.28771806,0.03171488,0.377053,0.052569
0.34568548,0.110615894,0.2917297,0.03139603,0.401225,0.053273
0.34568548,0.110615894,0.29584074,0.031119637,0.431036,0.054071
0.34568548,0.110615894,0.30274987,0.031073608,0.468206,0.054988
0.34568548,0.110615894,0.31920385,0.031725466,0.514806,0.056054
0.34568548,0.110615894,0.3448739,0.0330512,0.572904,0.057308
0.34568548,0.110615894,0.3790989,0.03500522,0.643509,0.058795
0.34568548,0.110615894,0.42134118,0.03757099,0.724447,0.06056
0.34568548,0.110615894,0.4710045,0.04071577,0.808115,0.062625
0.34568548,0.110615894,0.5275389,0.04439944,0.882575,0.064978
0.34568548,0.110615894,0.59046197,0.048586436,0.938095,0.067558
0.34568548,0.110615894,0.6593282,0.053243592,0.972868,0.070279
0.34568548,0.110615894,0.7262324,0.05795086,0.991416,0.073063
0.34568548,0.110615894,0.782647,0.062256165,0.999609,0.075857
0.34568548,0.110615894,0.8297461,0.06621223,1.001904,0.078627
0.34568548,0.110615894,0.8686029,0.06986725,1.001024,0.081356
0.34568548,0.110615894,0.90017664,0.07326355,0.998473,0.084035
0.34568548,0.110615894,0.9253336,0.07643902,0.995047,0.08666
0.34568548,0.110615894,0.9448441,0.079427525,0.991159,0.089228
0.34568548,0.110615894,0.9593998,0.08225834,0.987025,0.091739
0.34568548,0.110615894,0.9696208,0.084957756,0.982755,0.094194
0.34568548,0.110615894,0.9760623,0.08754911,0.97841,0.096593
0.34568548,0.110615894,0.97922146,0.09005263,0.974018,0.098936
0.34568548,0.110615894,0.97953916,0.09248633,0.969597,0.101225
0.34568548,0.110615894,0.977419,0.09486595,0.965154,0.103459
0.34568548,0.110615894,0.9732189,0.097205356,0.960694,0.105641
0.34568548,0.110615894,0.9672512,0.09951661,0.956219,0.10777
0.34568548,0.110615894,0.9598119,0.10181034,0.951728,0.109847
0.34568548,0.110615894,0.95115924,0.104095764,0.94722,0.111874
0.34568548,0.110615894,0.9415219,0.10638089,0.942696,0.11385
0.34568548,0.110615894,0.9311172,0.10867263,0.938154,0.115778
0.34568548,0.110615894,0.9222814,0.110889144,0.933591,0.117656
0.34568548,0.110615894,0.918097,0.11291705,0.929007,0.119486
0.34568548,0.110615894,0.9182229,0.11478124,0.924399,0.121269
0.34568548,0.110615894,0.92232037,0.11650487,0.919766,0.123006
0.34568548,0.110615894,0.92757916,0.11822728,0.915104,0.124696
0.34568548,0.110615894,0.93158257,0.12006735,0.910411,0.126341
0.34568548,0.110615894,0.93445635,0.12202511,0.905685,0.127941
0.34568548,0.110615894,0.9363282,0.12409979,0.900922,0.129497
0.34568548,0.110615894,0.93732214,0.1262901,0.89612,0.131009
0.34568548,0.110615894,0.937569,0.1285944,0.891274,0.132478
0.34568548,0.110615894,0.93718255,0.13101086,0.88638,0.133905
0.34568548,0.110615894,0.93629634,0.13353747,0.881435,0.135289
0.34568548,0.110615894,0.9350369,0.13617179,0.876434,0.136631
0.34568548,0.110615894,0.933094,0.13885501,0.871371,0.137932
0.34568548,0.110615894,0.9290428,0.14138243,0.86624,0.139192
0.34568548,0.110615894,0.92295456,0.14374465,0.861036,0.140412
0.34568548,0.110615894,0.91504896,0.1459513,0.85575,0.141592
0.34568548,0.110615894,0.9055333,0.14801174,0.850376,0.142731
0.34568548,0.110615894,0.89461875,0.14993444,0.844903,0.143831
0.34568548,0.110615894,0.8825072,0.15172777,0.839322,0.144892
0.34568548,0.110615894,0.86939645,0.15339965,0.833621,0.145913
0.34568548,0.110615894,0.85548997,0.15495759,0.827788,0.146896
0.34568548,0.110615894,0.8409779,0.15640908,0.821806,0.147839
0.34568548,0.110615894,0.8260529,0.15776089,0.81566,0.148743
0.34568548,0.110615894,0.8109038,0.1590198,0.809328,0.149608
0.34568548,0.110615894,0.7957288,0.1601921,0.802788,0.150434
0.34568548,0.110615894,0.78069913,0.16128406,0.796012,0.151221
0.34568548,0.110615894,0.7660123,0.16230157,0.788968,0.151967
0.34568548,0.110615894,0.75184524,0.1632505,0.781619,0.152673
0.34568548,0.110615894,0.7383895,0.16413623,0.773918,0.153338
0.34568548,0.110615894,0.7258235,0.16496426,0.765811,0.153962
0.34568548,0.110615894,0.71434057,0.16573969,0.75723,0.154542
0.34568548,0.110615894,0.7041131,0.1664676,0.748094,0.155078
0.34568548,0.110615894,0.69516635,0.1671516,0.738299,0.155568
0.34568548,0.110615894,0.68535435,0.16777778,0.727716,0.15601
0.34568548,0.110615894,0.6740488,0.16834411,0.716183,0.156402
0.34568548,0.110615894,0.6613095,0.16885424,0.703488,0.156739
0.34568548,0.110615894,0.64719975,0.16931137,0.689355,0.157018
0.34568548,0.110615894,0.6317712,0.1697188,0.67342,0.157234
0.34568548,0.110615894,0.6150811,0.17007956,0.655193,0.157378
0.34568548,0.110615894,0.59729874,0.17039219,0.634005,0.157444
0.34568548,0.110615894,0.57866526,0.17065236,0.608933,0.157417
0.34568548,0.110615894,0.5592215,0.17086312,0.578695,0.157282
0.34568548,0.110615894,0.53899884,0.17102718,0.541506,0.157018
0.34568548,0.110615894,0.51803744,0.17114729,0.494941,0.156594
0.34568548,0.110615894,0.49636948,0.17122617,0.43593,0.155971
0.34568548,0.110615894,0.47402477,0.17126617,0.361317,0.155097
0.18697332,0.063451365,0.10256159,0.07125625,0.186973,0.063451
0.18697332,0.063451365,0.099056244,0.06993852,0.171194,0.063158
0.18697332,0.063451365,0.095745206,0.068640605,0.155846,0.062806
0.18697332,0.063451365,0.092635274,0.06736334,0.141395,0.062401
0.18697332,0.063451365,0.0897398,0.06610838,0.128236,0.061948
0.18697332,0.063451365,0.08706415,0.06487694,0.116652,0.061452
0.18697332,0.063451365,0.08461869,0.06367037,0.106793,0.06092
0.18697332,0.063451365,0.08241582,0.06249012,0.098688,0.060362
0.18697332,0.063451365,0.08046484,0.061337605,0.092261,0.059783
0.18697332,0.063451365,0.07877779,0.060214534,0.087368,0.05919
0.18697332,0.063451365,0.077362776,0.0591224,0.083826,0.05859
0.18697332,0.063451365,0.07623184,0.058062747,0.081444,0.057988
0.18697332,0.063451365,0.075393796,0.05703735,0.080032,0.057387
0.18697332,0.063451365,0.07485759,0.056047697,0.07942,0.056792
0.18697332,0.063451365,0.074633,0.055095717,0.079461,0.056205
0.18697332,0.063451365,0.07472861,0.054182995,0.080027,0.055629
0.18697332,0.063451365,0.07515347,0.05331129,0.081016,0.055065
0.18697332,0.063451365,0.075909734,0.052482326,0.082341,0.054514
0.18697332,0.063451365,0.0770098,0.051698036,0.083936,0.053978
0.18697332,0.063451365,0.07845497,0.05096007,0.085744,0.053457
0.18697332,0.063451365,0.08024573,0.050270148,0.087722,0.052952
0.18697332,0.063451365,0.08238971,0.049630266,0.089836,0.052463
0.18697332,0.063451365,0.084888816,0.049042076,0.092057,0.05199
0.18697332,0.063451365,0.08776319,0.048507337,0.094364,0.051534
0.18697332,0.063451365,0.091023445,0.04802792,0.096739,0.051094
0.18697332,0.063451365,0.09441531,0.047615252,0.099168,0.050671
0.18697332,0.063451365,0.09771764,0.04728005,0.101641,0.050264
0.18697332,0.063451365,0.100892186,0.047021735,0.104147,0.049874
0.18697332,0.063451365,0.10389793,0.046819128,0.106681,0.0495
0.18697332,0.063451365,0.10670519,0.046666935,0.109237,0.049142
0.18697332,0.063451365,0.10946339,0.04652942,0.11181,0.0488
0.18697332,0.063451365,0.112234056,0.04639396,0.114396,0.048473
0.18697332,0.063451365,0.11502218,0.04626061,0.116993,0.048162
0.18697332,0.063451365,0.11782217,0.046129372,0.119598,0.047866
0.18697332,0.063451365,0.120639086,0.046000265,0.12221,0.047585
0.18697332,0.063451365,0.12347072,0.04587347,0.124827,0.04732
0.18697332,0.063451365,0.12631738,0.045748763,0.127448,0.047068
0.18697332,0.063451365,0.129183,0.045626573,0.130072,0.046831
0.18697332,0.063451365,0.13206309,0.045506593,0.132698,0.046609
0.18697332,0.063451365,0.13496137,0.04538899,0.135327,0.0464
0.18697332,0.063451365,0.1378774,0.04527377,0.137957,0.046205
0.18697332,0.063451365,0.14080769,0.045160763,0.140589,0.046024
0.18697332,0.063451365,0.14375108,0.045049876,0.143223,0.045856
0.18697332,0.063451365,0.14671177,0.044941306,0.145859,0.045701
0.18697332,0.063451365,0.149683,0.04483509,0.148498,0.045559
0.18697332,0.063451365,0.15267193,0.044731267,0.151139,0.04543
0.18697332,0.063451365,0.15567428,0.044629708,0.153783,0.045313
0.18697332,0.063451365,0.15869296,0.044530824,0.156431,0.045208
0.18697332,0.063451365,0.16172564,0.04443445,0.159083,0.045116
0.18697332,0.063451365,0.16477334,0.04434091,0.16174,0.045036
0.18697332,0.063451365,0.16783547,0.044249967,0.164404,0.044968
0.18697332,0.063451365,0.17091304,0.044162206,0.167074,0.044911
0.18697332,0.063451365,0.17400086,0.044077285,0.169753,0.044866
0.18697332,0.063451365,0.17710435,0.043995686,0.172441,0.044832
0.18697332,0.063451365,0.18022126,0.043917496,0.17514,0.04481
0.18697332,0.063451365,0.18335003,0.043843,0.177851,0.044798
0.18697332,0.063451365,0.18648887,0.043772355,0.180577,0.044798
0.18697332,0.063451365,0.18963802,0.043705776,0.183319,0.044808
0.18697332,0.063451365,0.19279587,0.04364358,0.186079,0.044829
0.18697332,0.063451365,0.19595754,0.043586154,0.188861,0.044861
0.18697332,0.063451365,0.19912302,0.043533668,0.191665,0.044904
0.18697332,0.063451365,0.20228696,0.043486502,0.194497,0.044957
0.18697332,0.063451365,0.20544428,0.0434448,0.197359,0.04502
0.18697332,0.063451365,0.20858663,0.043408845,0.200255,0.045094
0.18697332,0.063451365,0.21170896,0.043378923,0.203189,0.045178
0.18697332,0.063451365,0.21480024,0.043355025,0.206168,0.045273
0.18697332,0.063451365,0.21784478,0.04333698,0.209195,0.045378
0.18697332,0.063451365,0.22082734,0.04332462,0.212278,0.045493
0.18697332,0.063451365,0.22372758,0.043317333,0.215425,0.045619
0.18697332,0.063451365,0.22652191,0.043314353,0.218644,0.045756
0.18697332,0.063451365,0.22917986,0.04331427,0.221944,0.045903
0.18697332,0.063451365,0.2316646,0.043315504,0.225337,0.046061
0.18697332,0.063451365,0.23393989,0.043315783,0.228837,0.046231
0.18697332,0.063451365,0.23595685,0.043312233,0.232459,0.046412
0.18697332,0.063451365,0.23766619,0.04330147,0.23622,0.046604
0.18697332,0.063451365,0.23901683,0.043279797,0.240144,0.046809
0.18697332,0.063451365,0.23995858,0.043242972,0.244254,0.047026
0.18697332,0.063451365,0.24043769,0.043186456,0.24858,0.047257
0.18697332,0.063451365,0.24042422,0.043106295,0.253161,0.047502
0.18697332,0.063451365,0.23988307,0.042998772,0.258037,0.047761
0.18697332,0.063451365,0.23881787,0.042861417,0.263264,0.048036
0.18697332,0.063451365,0.23724967,0.04269357,0.268905,0.048329
0.18697332,0.063451365,0.23524326,0.042496722,0.275041,0.04864
0.18697332,0.063451365,0.2328912,0.04227509,0.281771,0.048971
0.18697332,0.063451365,0.2303313,0.042035807,0.28922,0.049325
0.18697332,0.063451365,0.2277345,0.041789014,0.297545,0.049705
0.18697332,0.063451365,0.22530228,0.04154756,0.306949,0.050114
0.18697332,0.063451365,0.22325283,0.041322984,0.317693,0.050555
0.18697332,0.063451365,0.22341174,0.041241053,0.330117,0.051036
0.18697332,0.063451365,0.23183644,0.04172281,0.344672,0.051561
0.18697332,0.063451365,0.25007868,0.042877376,0.361957,0.052141
0.18697332,0.063451365,0.27763683,0.04467035,0.382773,0.052786
0.18697332,0.063451365,0.31350452,0.047033712,0.408194,0.053511
0.18697332,0.063451365,0.35690165,0.049914006,0.439643,0.054337
0.18697332,0.063451365,0.4071496,0.05326412,0.478935,0.055287
0.18697332,0.063451365,0.46366143,0.05704231,0.528191,0.056395
0.18697332,0.063451365,0.525925,0.061211508,0.589352,0.057703
0.18697332,0.063451365,0.59164816,0.065643,0.66287,0.059254
0.18697332,0.063451365,0.6498124,0.06975509,0.745381,0.061092
0.18697332,0.063451365,0.69961905,0.07349789,0.827887,0.063231
0.18697332,0.063451365,0.7421168,0.07691783,0.898263,0.065647
0.18697332,0.063451365,0.77824754,0.08005637,0.948461,0.068268
0.18697332,0.063451365,0.8088541,0.082950234,0.978656,0.07101
0.18697332,0.063451365,0.83470213,0.085632004,0.994125,0.0738
0.18697332,0.063451365,0.85647535,0.08813063,1.000518,0.07659
0.18697332,0.063451365,0.87476325,0.09047596,1.001833,0.07935
